Timestamp,[PMBUS] VCCINT Voltage,[PMBUS] VCCINT Current,[PMBUS] VCCINT Power,[PMBUS] VCCINT Temperature,[PMBUS] VCCBRAM Voltage,[PMBUS] VCCBRAM Current,[PMBUS] VCCBRAM Power,[PMBUS] VCCBRAM Temperature,[PMBUS] VCCPSINTFP Voltage,[PMBUS] VCCPSINTFP Current,[PMBUS] VCCPSINTFP Power,[PMBUS] VCCPSINTFP Temperature,[PMBUS] DDR4_DIMM_VDDQ Voltage,[PMBUS] DDR4_DIMM_VDDQ Current,[PMBUS] DDR4_DIMM_VDDQ Power,[PMBUS] DDR4_DIMM_VDDQ Temperature,[PMBUS] VCCPSINTLP Voltage,[PMBUS] VCCPSINTLP Current,[PMBUS] VCCPSINTLP Power,[PMBUS] VCCPSINTLP Temperature,[HWMON] VCCO_PSDDR_504 Voltage,[HWMON] VCCO_PSDDR_504 Current,[HWMON] VCCO_PSDDR_504 Power,[HWMON] VCCO_PSDDR_504 Temperature,[PMBUS] VCCAUX Voltage,[PMBUS] VCCAUX Current,[PMBUS] VCCAUX Power,[PMBUS] VCCAUX Temperature,
7642902279440,3481,47849,57864,65535,3480,33837,57936,65535,3483,47770,57926,65535,4915,43835,58034,65535,3481,43650,58011,65535,1192,168,200000,65535,7371,41801,58007,65535,
7643039660670,3480,47860,57864,65535,3480,36323,57936,65535,3480,47668,57915,65535,4915,43759,58024,65535,3482,43642,58011,65535,1193,156,187000,65535,7371,41803,58004,65535,
7643176996250,3480,47957,57866,65535,3482,33878,57936,65535,3482,47780,57915,65535,4913,43816,58024,65535,3481,43658,58011,65535,1193,156,187000,65535,7371,41798,58004,65535,
7643314329940,3481,47735,57866,65535,3482,36275,57932,65535,3482,47765,57924,65535,4915,43818,58034,65535,3482,43658,58011,65535,1193,167,200000,65535,7371,41786,58002,65535,
7643451945810,3481,47883,57870,65535,3482,36287,57932,65535,3480,47670,57924,65535,4913,43819,58034,65535,3482,43645,58011,65535,1192,157,187000,65535,7373,41790,58002,65535,
7643589343870,3481,47901,57870,65535,3482,36207,57941,65535,3482,47692,57919,65535,4913,43849,58034,65535,3482,43648,58011,65535,1193,153,187000,65535,7371,41777,58007,65535,
7643726610380,3481,47946,57872,65535,3480,36285,57941,65535,3482,47772,57919,65535,4913,43840,58030,65535,3481,43655,58011,65535,1193,156,187000,65535,7373,41801,58007,65535,
7643863947930,3480,47799,57872,65535,3482,36182,57941,65535,3482,47774,57923,65535,4915,43836,58030,65535,3481,43646,58009,65535,1193,160,187000,65535,7371,41795,58006,65535,
7644001363260,3481,47804,57858,65535,3482,36135,57941,65535,3482,47665,57924,65535,4913,43814,58030,65535,3482,43648,58009,65535,1192,157,187000,65535,7371,41792,58009,65535,
7644138701500,3481,49677,57858,65535,3482,36215,57938,65535,3480,47773,57924,65535,4915,43779,58030,65535,3481,43647,58007,65535,1193,155,187000,65535,7373,41803,58009,65535,
7644276033630,3481,47944,57860,65535,3480,36323,57938,65535,3480,47773,57926,65535,4915,43860,58030,65535,3481,43643,58007,65535,1192,162,187000,65535,7371,41780,58006,65535,
7644413371900,3480,47944,57857,65535,3480,36342,57938,65535,3478,47789,57926,65535,4915,43851,58030,65535,3481,43650,58006,65535,1193,159,187000,65535,7373,41795,58006,65535,
7644550829560,3480,47959,57857,65535,3480,33939,57938,65535,3482,47658,57923,65535,4913,65535,58036,65535,3482,43638,58006,65535,1193,155,187000,65535,7371,41788,58004,65535,
7644689224830,3481,47937,57872,65535,3482,36220,57938,65535,3480,47763,57923,65535,4915,43818,58036,65535,3482,43635,58006,65535,1193,156,187000,65535,7373,41786,58004,65535,
7644826523210,3481,47799,57872,65535,3480,36305,57941,65535,3478,47792,57923,65535,4915,43801,58028,65535,3481,43641,58004,65535,1192,157,187000,65535,7371,41788,58007,65535,
7644963931270,3480,47873,57866,65535,3482,33999,57941,65535,3482,47670,57923,65535,4915,43828,58034,65535,3482,43641,58004,65535,1192,160,187000,65535,7373,41794,58007,65535,
7645101589200,3480,47845,57866,65535,3482,36258,57940,65535,3483,47674,57913,65535,4915,43809,58034,65535,3482,43649,58004,65535,1193,155,187000,65535,7371,41784,58011,65535,
7645238919390,3481,47709,57872,65535,3482,36198,57940,65535,3482,47666,57913,65535,4915,43838,58038,65535,3482,43644,58004,65535,1193,160,200000,65535,7371,41789,58011,65535,
7645376457070,3481,47954,57872,65535,3480,36133,57938,65535,3482,47782,57921,65535,4913,43886,58038,65535,3482,43644,58009,65535,1192,184,225000,65535,7373,41766,58004,65535,
7645513763880,3481,48041,57866,65535,3480,36327,57938,65535,3482,47674,57915,65535,4913,43890,58034,65535,3482,43641,58009,65535,1192,159,187000,65535,7371,41806,58009,65535,
7645651239520,3481,47763,57866,65535,3480,36292,57936,65535,3482,47678,57915,65535,4913,43819,58034,65535,3482,43636,58009,65535,1193,153,187000,65535,7371,41792,58009,65535,
7645788563280,3481,47866,57870,65535,3480,36224,57936,65535,3482,47767,57928,65535,4913,43837,58034,65535,3482,43660,58009,65535,1192,171,200000,65535,7371,41795,58006,65535,
7645925953850,3480,47778,57862,65535,3482,36230,57938,65535,3482,47689,57928,65535,4913,43801,58034,65535,3481,43650,58002,65535,1193,161,187000,65535,7373,41811,58006,65535,
7646064092130,3481,47982,57862,65535,3482,36142,57934,65535,3482,47761,57921,65535,4915,43809,58036,65535,3482,43655,58009,65535,1193,160,187000,65535,7371,41785,58009,65535,
7646202986440,3481,47735,57864,65535,3482,36278,57934,65535,3480,47757,57921,65535,4913,43849,58036,65535,3482,43643,58009,65535,1192,156,187000,65535,7371,41776,58009,65535,
7646340248680,3481,47758,57864,65535,3482,33902,57941,65535,3480,47676,57924,65535,4913,43844,58030,65535,3482,43645,58007,65535,1192,170,200000,65535,7371,41811,58004,65535,
7646477537790,3481,47918,57870,65535,3480,36345,57941,65535,3480,47769,57924,65535,4913,43838,58034,65535,3481,43652,58007,65535,1192,161,200000,65535,7373,41811,58004,65535,
7646614870450,3480,47836,57870,65535,3482,36348,57941,65535,3487,47686,57923,65535,4915,43827,58034,65535,3482,43648,58006,65535,1193,156,187000,65535,7371,41791,58006,65535,
7646752083480,3480,48054,57860,65535,3482,36293,57941,65535,3480,47677,57923,65535,4913,43837,58034,65535,3482,43644,58006,65535,1193,169,200000,65535,7371,41794,58006,65535,
7646890711540,3481,47830,57860,65535,3482,36216,57938,65535,3482,47764,57921,65535,4913,43834,58034,65535,3482,43644,58007,65535,1192,160,200000,65535,7371,41804,58007,65535,
7647028132710,3481,47799,57860,65535,3482,36219,57938,65535,3480,47774,57921,65535,4913,43825,58032,65535,3482,43648,58007,65535,1192,159,187000,65535,7371,41801,58000,65535,
7647166393620,3480,47769,57860,65535,3482,34117,57943,65535,3482,47764,57924,65535,4913,43827,58032,65535,3482,43652,58007,65535,1193,156,187000,65535,7373,41784,58000,65535,
7647303688680,3480,47765,57864,65535,3482,36210,57943,65535,3475,47776,57921,65535,4913,43799,58036,65535,3481,43651,58007,65535,1192,169,200000,65535,7371,41785,58006,65535,
7647440996100,3480,47730,57864,65535,3480,36155,57943,65535,3482,47783,57921,65535,4915,43835,58036,65535,3482,43639,58007,65535,1192,160,187000,65535,7373,41788,58006,65535,
7647578371420,3481,47995,57862,65535,3482,36171,57938,65535,3482,47773,57924,65535,4915,43796,58038,65535,3481,43650,58009,65535,1193,156,187000,65535,7371,41795,58002,65535,
7647716532110,3480,47784,57862,65535,3482,36017,57938,65535,3480,47670,57924,65535,4913,43840,58038,65535,3482,43650,58009,65535,1193,169,200000,65535,7373,41781,58002,65535,
7647853859650,3480,47819,57862,65535,3480,36200,57943,65535,3480,47779,57921,65535,4915,43835,58038,65535,3481,43649,58013,65535,1193,161,187000,65535,7371,41797,58006,65535,
7647991276090,3481,47924,56317,65535,3482,36171,57943,65535,3480,47761,57921,65535,4915,43820,58036,65535,3481,43653,58013,65535,1193,163,200000,65535,7373,41779,58006,65535,
7648128587320,3480,47726,56317,65535,3480,33839,57943,65535,3480,47689,57915,65535,4915,43814,58036,65535,3481,43648,58006,65535,1193,161,200000,65535,7371,41803,58007,65535,
7648265855940,3480,48017,57864,65535,3480,36283,57943,65535,3476,47757,57915,65535,4915,43843,58032,65535,3482,65535,58006,65535,1193,164,200000,65535,7373,41789,58007,65535,
7648404986270,3481,48023,57864,65535,3482,36182,57936,65535,3480,47787,57919,65535,4913,43858,58032,65535,3482,43643,58009,65535,1193,159,187000,65535,7371,41791,58009,65535,
7648543307060,3481,47924,57868,65535,3482,36075,57936,65535,3480,47767,57919,65535,4913,43827,58032,65535,3482,43651,58009,65535,1193,154,187000,65535,7371,41807,58007,65535,
7648681778330,3480,47799,57868,65535,3480,35980,57938,65535,3482,47667,57921,65535,4913,43850,58032,65535,3481,43646,58007,65535,1192,155,187000,65535,7371,41800,58007,65535,
7648819118500,3481,47967,57864,65535,3480,36302,57938,65535,3482,47776,57915,65535,4913,43836,58034,65535,3482,43645,58007,65535,1193,156,187000,65535,7371,41811,58007,65535,
7648956416830,3481,47916,57864,65535,3480,33795,57940,65535,3480,47697,57915,65535,4913,43845,58034,65535,3481,43643,58011,65535,1193,157,187000,65535,7373,41786,58007,65535,
7649093712120,3481,47920,57860,65535,3480,36291,57941,65535,3482,47764,57921,65535,4915,43809,58032,65535,3481,43648,58006,65535,1193,155,187000,65535,7373,41793,58004,65535,
7649231031040,3481,47711,57864,65535,3482,36326,57941,65535,3480,47761,57921,65535,4913,43855,58032,65535,3481,43647,58006,65535,1193,164,200000,65535,7371,41793,58004,65535,
7649368342230,3481,47769,57864,65535,3482,36219,57932,65535,3482,47770,57924,65535,4913,43838,58028,65535,3482,43646,58009,65535,1192,160,200000,65535,7373,41787,58006,65535,
7649505635710,3480,47907,57868,65535,3480,36281,57932,65535,3482,47770,57924,65535,4913,43838,58034,65535,3482,43643,58009,65535,1193,159,187000,65535,7373,41790,58006,65535,
7649642941610,3480,47765,57868,65535,3480,36183,57940,65535,3480,47678,57923,65535,4915,43826,58034,65535,3482,43643,58009,65535,1192,166,200000,65535,7371,41801,58007,65535,
7649780267300,3481,48084,57858,65535,3482,36208,57940,65535,3482,47782,57923,65535,4915,43828,58032,65535,3482,43639,58009,65535,1192,162,187000,65535,7373,41805,58007,65535,
7649917634980,3480,47894,57858,65535,3482,36295,57938,65535,3480,47671,57921,65535,4915,43873,58032,65535,3481,43658,58004,65535,1193,159,187000,65535,7373,41785,58013,65535,
7650054948030,3481,47799,57864,65535,3480,36097,57938,65535,3484,47661,57921,65535,4913,44003,58034,65535,3482,43639,58004,65535,1192,169,200000,65535,7373,41774,58013,65535,
7650192243140,3481,47881,57864,65535,3480,36204,57940,65535,3482,47677,57923,65535,4915,43847,58034,65535,3481,43648,58009,65535,1193,154,187000,65535,7373,41800,58006,65535,
7650329609430,3481,47711,57868,65535,3480,34185,57940,65535,3482,47672,57923,65535,4913,43864,58032,65535,3481,43641,58009,65535,1193,159,187000,65535,7371,41808,58006,65535,
7650466925060,3481,47957,57868,65535,3482,34005,57941,65535,3482,47781,57923,65535,4915,43852,58032,65535,3482,43644,58007,65535,1192,167,200000,65535,7371,41795,58006,65535,
7650604235780,3480,47920,57870,65535,3482,36261,57941,65535,3480,47678,57919,65535,4915,43823,58038,65535,3481,43648,58009,65535,1192,163,200000,65535,7371,41812,58006,65535,
7650742814830,3481,47883,57858,65535,3482,36238,57941,65535,3480,47769,57919,65535,4915,43818,58038,65535,3482,43646,58009,65535,1192,160,200000,65535,7371,41800,58006,65535,
7650880220200,3481,47866,57858,65535,3482,36144,57940,65535,3480,47747,57919,65535,4915,43795,58036,65535,3481,43654,58011,65535,1193,155,187000,65535,7371,41794,58004,65535,
7651017520620,3480,47879,57866,65535,3480,33852,57940,65535,3480,47674,57919,65535,4915,43882,58030,65535,3482,43642,58011,65535,1192,166,200000,65535,7373,41795,58004,65535,
7651154821240,3481,48058,57866,65535,3480,36135,57934,65535,3482,47750,57923,65535,4915,43831,58030,65535,3482,43643,58007,65535,1192,166,200000,65535,7373,41796,58004,65535,
7651292199450,3480,48034,57858,65535,3482,36341,57934,65535,3482,47753,57923,65535,4915,43863,58030,65535,3481,43653,58007,65535,1192,163,187000,65535,7373,41799,58004,65535,
7651429481800,3481,47752,57858,65535,3482,36237,57945,65535,3482,47668,57919,65535,4915,43855,58030,65535,3482,43639,58006,65535,1193,158,187000,65535,7371,41801,58006,65535,
7651566792360,3480,47907,57868,65535,3480,36162,57945,65535,3482,47762,57919,65535,4913,43840,58040,65535,3481,43652,58006,65535,1192,165,200000,65535,7371,41789,58006,65535,
7651704158950,3480,47933,57868,65535,3482,36314,57940,65535,3480,47832,57917,65535,4915,43805,58040,65535,3482,43648,58011,65535,1193,164,200000,65535,7371,41788,58009,65535,
7651841647180,3481,47858,57870,65535,3482,33838,57940,65535,3480,47674,57917,65535,4915,43841,58040,65535,3482,43656,58011,65535,1193,157,187000,65535,7371,41780,58009,65535,
7651978933050,3481,47827,57870,65535,3482,36197,57943,65535,3480,47784,57924,65535,4913,43842,58040,65535,3482,43644,58011,65535,1192,158,187000,65535,7371,41779,58009,65535,
7652116848490,3481,48038,57860,65535,3482,36126,57936,65535,3480,47774,57919,65535,4915,43853,58030,65535,3481,43655,58009,65535,1192,166,200000,65535,7371,41793,58004,65535,
7652254245820,3481,47646,57858,65535,3482,33932,57936,65535,3480,47683,57919,65535,4913,43825,58030,65535,3481,43654,58009,65535,1193,154,187000,65535,7373,41796,58004,65535,
7652391615730,3480,47929,57858,65535,3480,33821,57940,65535,3480,47767,57919,65535,4913,43814,58038,65535,3482,43658,58011,65535,1193,157,187000,65535,7373,41800,58006,65535,
7652528922800,3481,47858,57866,65535,3482,33941,57940,65535,3480,47760,57919,65535,4913,43813,58028,65535,3482,43648,58011,65535,1193,173,200000,65535,7371,41795,58006,65535,
7652666247720,3480,47944,57866,65535,3480,36096,57936,65535,3480,47772,57919,65535,4915,43831,58028,65535,3481,43650,58011,65535,1193,157,187000,65535,7371,41814,58009,65535,
7652803572430,3480,47924,57860,65535,3482,36335,57936,65535,3480,47667,57919,65535,4915,43841,58032,65535,3482,43651,58011,65535,1192,156,187000,65535,7373,41789,58009,65535,
7652940881790,3480,47946,57860,65535,3480,34055,57941,65535,3482,47679,57919,65535,4915,43827,58032,65535,3482,43643,58011,65535,1192,169,200000,65535,7371,41813,58002,65535,
7653078279780,3481,47739,57862,65535,3482,33846,57941,65535,3482,47765,57919,65535,4913,43817,58032,65535,3481,43645,58011,65535,1192,159,187000,65535,7371,41803,58002,65535,
7653215635870,3480,47618,57862,65535,3482,33827,57941,65535,3479,47693,57923,65535,4915,43843,58032,65535,3481,43646,58009,65535,1192,154,187000,65535,7373,41787,58007,65535,
7653353708440,3480,47838,57868,65535,3480,36238,57941,65535,3480,47762,57923,65535,4915,43781,58038,65535,3481,43638,58009,65535,1192,165,200000,65535,7371,41784,58007,65535,
7653491059370,3480,47942,57868,65535,3480,36266,57941,65535,3480,47656,57923,65535,4915,43826,58038,65535,3481,43644,58011,65535,1192,160,187000,65535,7371,41776,58007,65535,
7653628395900,3481,47838,57858,65535,3482,36271,57938,65535,3480,47771,57923,65535,4915,43813,58034,65535,3482,43647,58007,65535,1193,155,187000,65535,7371,41780,58011,65535,
7653765706910,3481,48000,57858,65535,3482,33813,57938,65535,3480,47666,57921,65535,4915,43797,58034,65535,3482,43653,58007,65535,1192,155,187000,65535,7371,41784,58011,65535,
7653903129330,3481,47722,57868,65535,3480,36054,57938,65535,3480,47784,57923,65535,4913,43842,58036,65535,3482,43643,58013,65535,1192,167,200000,65535,7371,41803,58006,65535,
7654040519630,3481,47911,57866,65535,3480,33906,57938,65535,3483,47780,57923,65535,4911,43932,58032,65535,3482,43651,58013,65535,1193,154,200000,65535,7371,41792,58006,65535,
7654177926990,3481,47903,57866,65535,3482,33946,57940,65535,3480,47780,57919,65535,4915,43836,58032,65535,3481,43656,58007,65535,1192,159,187000,65535,7373,41800,58007,65535,
7654315521220,3480,47819,57868,65535,3480,36151,57940,65535,3480,47672,57919,65535,4915,43851,58028,65535,3482,43645,58007,65535,1192,170,200000,65535,7371,41817,58007,65535,
7654452845800,3481,47924,57868,65535,3480,33852,57940,65535,3482,47667,57921,65535,4913,43826,58028,65535,3481,43656,58011,65535,1193,160,187000,65535,7371,41794,58004,65535,
7654590123050,3481,47802,57862,65535,3480,36049,57940,65535,3482,47658,57921,65535,4913,43813,58036,65535,3482,43650,58011,65535,1193,155,187000,65535,7371,41795,58004,65535,
7654727958360,3481,47883,57862,65535,3482,33924,57938,65535,3482,47777,57924,65535,4913,43840,58036,65535,3482,43655,58011,65535,1192,174,212000,65535,7371,41807,58007,65535,
7654865344210,3481,47963,57870,65535,3482,33856,57938,65535,3480,47799,57924,65535,4913,43861,58038,65535,3482,43653,58011,65535,1192,163,187000,65535,7371,41781,58009,65535,
7655002691420,3481,47827,57870,65535,3480,36121,57940,65535,3480,47766,57921,65535,4915,43843,58038,65535,3481,43645,58011,65535,1192,155,187000,65535,7373,41796,58009,65535,
7655140017320,3481,47793,57860,65535,3482,33882,57940,65535,3482,47757,57921,65535,4915,43797,58040,65535,3481,43649,58009,65535,1192,167,200000,65535,7371,41779,58009,65535,
7655277450380,3481,47817,57860,65535,3480,33969,57940,65535,3482,47670,57924,65535,4913,43850,58040,65535,3481,43654,58009,65535,1192,158,187000,65535,7373,41777,58009,65535,
7655414755990,3481,47929,57860,65535,3482,36218,57947,65535,3482,47674,57921,65535,4913,43826,58032,65535,3481,43651,58009,65535,1192,169,200000,65535,7371,41801,58002,65535,
7655552655450,3481,47862,57858,65535,3482,36319,57947,65535,3482,47781,57921,65535,4915,43813,58034,65535,3482,43644,58009,65535,1192,164,200000,65535,7371,41822,58002,65535,
7655690042450,3481,47868,57858,65535,3482,36309,57941,65535,3482,47753,57921,65535,4915,43833,58034,65535,3481,43655,58009,65535,1193,154,187000,65535,7371,41800,58009,65535,
7655827334380,3481,48034,57862,65535,3482,36085,57941,65535,3480,47772,57921,65535,4913,43813,58032,65535,3481,43650,58009,65535,1192,167,187000,65535,7371,41793,58009,65535,
7655964757000,3480,47909,57862,65535,3480,36328,57941,65535,3480,47757,57926,65535,4915,43833,58032,65535,3482,43653,58009,65535,1193,160,200000,65535,7371,41793,58006,65535,
7656102126900,3480,47860,57864,65535,3480,36171,57941,65535,3480,47763,57926,65535,4915,43811,58036,65535,3482,43655,58009,65535,1193,157,187000,65535,7373,41791,58006,65535,
7656239425870,3481,47756,57864,65535,3480,36188,57941,65535,3482,47777,57921,65535,4913,43817,58036,65535,3482,43642,58007,65535,1192,156,187000,65535,7373,41780,58004,65535,
7656376768550,3481,47898,57866,65535,3482,33876,57941,65535,3482,47774,57921,65535,4915,43828,58034,65535,3481,43652,58007,65535,1192,163,200000,65535,7371,41782,58006,65535,
7656514701230,3480,47737,57866,65535,3480,36224,57940,65535,3480,47780,57917,65535,4913,43817,58034,65535,3481,43650,58009,65535,1192,156,187000,65535,7371,41793,58006,65535,
7656652038250,3481,47799,57862,65535,3482,36166,57940,65535,3480,47775,57917,65535,4913,43809,58030,65535,3482,43651,58006,65535,1193,158,187000,65535,7371,41778,58007,65535,
7656789367500,3481,47761,57862,65535,3482,36346,57941,65535,3480,47775,57926,65535,4915,43819,58030,65535,3482,43643,58006,65535,1192,160,187000,65535,7371,41809,58007,65535,
7656926753530,3481,47892,57868,65535,3482,36229,57940,65535,3482,47670,57926,65535,4913,43861,58030,65535,3481,43646,58007,65535,1193,155,187000,65535,7371,41793,58007,65535,
7657064024840,3481,48004,57860,65535,3480,36320,57940,65535,3482,47663,57926,65535,4915,43814,58034,65535,3481,43651,58007,65535,1192,158,187000,65535,7371,41779,58007,65535,
